pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,pyme_total,CaixaBank | Cuna por denominador (CET1 frente a tangible),2.50,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,"cuanto sube el ratio solo por dividir por CET1 en vez de por patrimonio tangible, a igual beneficio"
Espana,pyme_total,CaixaBank | Peso de la RWA PYME Espana sobre la RWA del grupo,9.92,pct_rwa,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,cuanto del grupo representa el segmento que modelizamos
Espana,pyme_total,BBVA | ROE de la cartera PYME Espana (modelo propio),13.20,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,sobre capital regulatorio asignado = CET1 %% de grupo x RWA PYME Espana
Espana,pyme_total,BBVA | ROE de grupo sobre CET1,21.05,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,beneficio atribuido anualizado (x4/2 trimestres) / CET1. GRUPO CONSOLIDADO dominado por negocios fuera de Espana; no comparable con el ROE de la cartera PYME espanola
Espana,pyme_total,BBVA | RoTE de grupo (patrimonio neto tangible),18.39,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,"beneficio atribuido anualizado / (patrimonio total - intangibles). Calculo propio sobre el EBA, NO es la cifra titulada por el banco. GRUPO CONSOLIDADO dominado por negocios fuera de Espana; no comparable con el ROE de la cartera PYME espanola"
Espana,pyme_total,BBVA | Cuna por denominador (CET1 frente a tangible),2.65,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,"cuanto sube el ratio solo por dividir por CET1 en vez de por patrimonio tangible, a igual beneficio"
Espana,pyme_total,BBVA | Peso de la RWA PYME Espana sobre la RWA del grupo,4.48,pct_rwa,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,cuanto del grupo representa el segmento que modelizamos
Espana,pyme_total,Santander | ROE de la cartera PYME Espana (modelo propio),14.20,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,sobre capital regulatorio asignado = CET1 %% de grupo x RWA PYME Espana
Espana,pyme_total,Santander | ROE de grupo sobre CET1,16.82,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,beneficio atribuido anualizado (x4/2 trimestres) / CET1. GRUPO CONSOLIDADO dominado por negocios fuera de Espana; no comparable con el ROE de la cartera PYME espanola
Espana,pyme_total,Santander | RoTE de grupo (patrimonio neto tangible),14.59,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,"beneficio atribuido anualizado / (patrimonio total - intangibles). Calculo propio sobre el EBA, NO es la cifra titulada por el banco. GRUPO CONSOLIDADO dominado por negocios fuera de Espana; no comparable con el ROE de la cartera PYME espanola"
Espana,pyme_total,Santander | Cuna por denominador (CET1 frente a tangible),2.23,pct_roe,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,"cuanto sube el ratio solo por dividir por CET1 en vez de por patrimonio tangible, a igual beneficio"
Espana,pyme_total,Santander | Peso de la RWA PYME Espana sobre la RWA del grupo,3.24,pct_rwa,2025-06,"EBA, EU-wide Transparency Exercise 2025 (tr_oth.csv), y modelo propio de ROE PYME",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-21,,,entidad,ratio,dato_unico,cuanto del grupo representa el segmento que modelizamos
