pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Portugal,circulante_modelo,Diferencia de precio del circulante frente al prestamo PYME,47.0000,pb,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_ponderada_volumen,circulante (todas las empresas) menos prestamo del tramo <=1 M EUR; los perimetros NO coinciden
Portugal,circulante_modelo,Diferencia de precio del circulante frente al prestamo total de empresas,58.0000,pb,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,unica comparacion de perimetro homologo: las dos series son del total de sociedades no financieras
Paises Bajos,circulante_modelo,Tipo del circulante,2.4643,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"MIR serie A2Z1, revolving y descubiertos a sociedades no financieras. SIN tramo de importe: el MIR solo publica la categoria total, asi que mezcla PYME y gran empresa"
Paises Bajos,circulante_modelo,Diferencia de precio del circulante frente al prestamo PYME,-204.0000,pb,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_ponderada_volumen,circulante (todas las empresas) menos prestamo del tramo <=1 M EUR; los perimetros NO coinciden
Paises Bajos,circulante_modelo,Diferencia de precio del circulante frente al prestamo total de empresas,-100.0000,pb,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,unica comparacion de perimetro homologo: las dos series son del total de sociedades no financieras
Irlanda,circulante_modelo,Tipo del circulante,4.9229,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"MIR serie A2Z1, revolving y descubiertos a sociedades no financieras. SIN tramo de importe: el MIR solo publica la categoria total, asi que mezcla PYME y gran empresa"
Irlanda,circulante_modelo,Diferencia de precio del circulante frente al prestamo PYME,-45.0000,pb,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_ponderada_volumen,circulante (todas las empresas) menos prestamo del tramo <=1 M EUR; los perimetros NO coinciden
Irlanda,circulante_modelo,Diferencia de precio del circulante frente al prestamo total de empresas,-9.0000,pb,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,unica comparacion de perimetro homologo: las dos series son del total de sociedades no financieras
Espana,circulante_modelo,Ingreso total del circulante,3.7757,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,Exposicion por euro dispuesto,1.0667,indice,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,ratio,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,Margen bruto del circulante,3.0135,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,Coste del riesgo del circulante,0.3867,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,Gastos de explotacion del circulante,1.2699,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,Resultado antes de impuestos del circulante,1.3569,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,Capital asignado al circulante,9.3112,pct_rwa,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Espana,circulante_modelo,ROE del circulante,10.2007,pct_roe,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Ingreso total del circulante,5.1486,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Exposicion por euro dispuesto,1.0667,indice,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,ratio,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Margen bruto del circulante,4.0537,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Coste del riesgo del circulante,0.3604,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Gastos de explotacion del circulante,2.2357,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Resultado antes de impuestos del circulante,1.4576,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,Capital asignado al circulante,8.0963,pct_rwa,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Alemania,circulante_modelo,ROE del circulante,12.5841,pct_roe,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Ingreso total del circulante,3.5871,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Exposicion por euro dispuesto,1.0667,indice,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,ratio,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Margen bruto del circulante,2.3730,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Coste del riesgo del circulante,0.3885,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Gastos de explotacion del circulante,1.5567,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Resultado antes de impuestos del circulante,0.4278,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,Capital asignado al circulante,8.9164,pct_rwa,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Francia,circulante_modelo,ROE del circulante,3.5602,pct_roe,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Ingreso total del circulante,4.3071,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Exposicion por euro dispuesto,1.0667,indice,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,ratio,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Margen bruto del circulante,3.5691,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Coste del riesgo del circulante,0.3818,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Gastos de explotacion del circulante,1.6697,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Resultado antes de impuestos del circulante,1.5177,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,Capital asignado al circulante,8.5483,pct_rwa,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Italia,circulante_modelo,ROE del circulante,12.8184,pct_roe,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Portugal,circulante_modelo,Ingreso total del circulante,4.6057,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Portugal,circulante_modelo,Exposicion por euro dispuesto,1.0667,indice,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,ratio,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Portugal,circulante_modelo,Margen bruto del circulante,3.8702,pct_anual,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Portugal,circulante_modelo,Coste del riesgo del circulante,0.2136,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
Portugal,circulante_modelo,Gastos de explotacion del circulante,1.3481,pct_cartera,2026,"calculo propio sobre BCE (MIR), EBA (COREP C 9.02, Transparency Exercise y Risk Dashboard)",,2026-09-17,,,n/a,nivel,media_simple,"PERIMETRO: total de sociedades no financieras, no PYME. El MIR no publica el tipo de circulante por tramo de importe, asi que el riesgo y el capital se toman tambien del total de empresas para que el perimetro sea coherente. SUPUESTO: disposicion 60% y comision de disponibilidad 0.30% anual sobre el disponible; ninguna de las dos es observable. CCF del 10% (CRR3, compromiso cancelable incondicionalmente)"
