pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Francia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",319549.6076,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Francia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",323576.7945,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Francia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",330941.2336,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",15694.2526,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",15506.1670,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",15229.8069,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14955.9935,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14568.7986,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14101.1664,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14610.7377,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14261.8313,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Irlanda,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14293.2737,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",129411.6579,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",127762.5994,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",124210.6978,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",120899.9825,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",121584.9812,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",121430.3572,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",121112.4310,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",119824.7470,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Italia,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",120946.1987,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",174780.3479,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",178293.4145,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",178739.1755,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",176995.4040,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",175875.0192,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",176057.4845,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",174385.1769,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",175001.6378,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Paises Bajos,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",182695.3060,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Portugal,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14378.1867,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Portugal,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14560.9572,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Portugal,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14525.0232,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Portugal,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",14436.9709,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Portugal,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",13989.7084,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
Portugal,inmueble_comercial_garantia_hipotecaria,"Saldo bruto | Sociedades no financieras, inmueble comercial (CRE)",13191.8752,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_6; muestra de bancos del EBA"
