pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Alemania,coste_recursos,Coste de los depositos del sistema,0.9290,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; empresas mas hogares; NO incluye deuda emitida, repos, financiacion del banco central, depositos interbancarios ni capital, asi que no es el coste de financiacion total del sistema"
Alemania,coste_recursos,Diferencia entre el coste de empresa y el del sistema,17.0000,pb,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,positivo = la empresa cuesta mas que el sistema
Alemania,coste_recursos,Peso de los depositos de empresa sobre el total minorista,22.1924,pct_cartera,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,ratio,media_ponderada_volumen,"saldos del BSI, empresas sobre empresas mas hogares"
Alemania,coste_recursos,Saldo de depositos de empresa,859138.1429,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2240, suma de L21 y L22, saldo medio 2026"
Alemania,coste_recursos,Saldo de depositos de hogares,3012186.0000,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2250, suma de L21, L22 y L23, saldo medio 2026"
Alemania,coste_recursos,Margen del sistema sobre la facilidad de deposito del BCE,1.1610,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste de los depositos del sistema
Francia,coste_recursos,Coste de los depositos de empresa,1.2141,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2240, instrumentos L21 y L22"
Francia,coste_recursos,Coste de los depositos de hogares,1.1831,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2250, instrumentos L21, L22 y L23"
Francia,coste_recursos,Coste de los depositos del sistema,1.1928,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; empresas mas hogares; NO incluye deuda emitida, repos, financiacion del banco central, depositos interbancarios ni capital, asi que no es el coste de financiacion total del sistema"
Francia,coste_recursos,Diferencia entre el coste de empresa y el del sistema,2.0000,pb,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,positivo = la empresa cuesta mas que el sistema
Francia,coste_recursos,Peso de los depositos de empresa sobre el total minorista,31.2873,pct_cartera,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,ratio,media_ponderada_volumen,"saldos del BSI, empresas sobre empresas mas hogares"
Francia,coste_recursos,Saldo de depositos de empresa,891096.1429,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2240, suma de L21 y L22, saldo medio 2026"
Francia,coste_recursos,Saldo de depositos de hogares,1957009.1429,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2250, suma de L21, L22 y L23, saldo medio 2026"
Francia,coste_recursos,Margen del sistema sobre la facilidad de deposito del BCE,0.8972,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste de los depositos del sistema
Italia,coste_recursos,Coste de los depositos de empresa,0.7380,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2240, instrumentos L21 y L22"
Italia,coste_recursos,Coste de los depositos de hogares,0.6025,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2250, instrumentos L21, L22 y L23"
Italia,coste_recursos,Coste de los depositos del sistema,0.6365,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; empresas mas hogares; NO incluye deuda emitida, repos, financiacion del banco central, depositos interbancarios ni capital, asi que no es el coste de financiacion total del sistema"
Italia,coste_recursos,Diferencia entre el coste de empresa y el del sistema,10.0000,pb,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,positivo = la empresa cuesta mas que el sistema
Italia,coste_recursos,Peso de los depositos de empresa sobre el total minorista,25.1472,pct_cartera,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,ratio,media_ponderada_volumen,"saldos del BSI, empresas sobre empresas mas hogares"
Italia,coste_recursos,Saldo de depositos de empresa,440060.0000,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2240, suma de L21 y L22, saldo medio 2026"
Italia,coste_recursos,Saldo de depositos de hogares,1309874.0000,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2250, suma de L21, L22 y L23, saldo medio 2026"
Italia,coste_recursos,Margen del sistema sobre la facilidad de deposito del BCE,1.4535,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste de los depositos del sistema
Portugal,coste_recursos,Coste de los depositos de empresa,0.7355,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2240, instrumentos L21 y L22"
Portugal,coste_recursos,Coste de los depositos de hogares,0.8287,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2250, instrumentos L21, L22 y L23"
Portugal,coste_recursos,Coste de los depositos del sistema,0.8034,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; empresas mas hogares; NO incluye deuda emitida, repos, financiacion del banco central, depositos interbancarios ni capital, asi que no es el coste de financiacion total del sistema"
Portugal,coste_recursos,Diferencia entre el coste de empresa y el del sistema,-7.0000,pb,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,positivo = la empresa cuesta mas que el sistema
Portugal,coste_recursos,Peso de los depositos de empresa sobre el total minorista,27.1356,pct_cartera,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,ratio,media_ponderada_volumen,"saldos del BSI, empresas sobre empresas mas hogares"
Portugal,coste_recursos,Saldo de depositos de empresa,76358.9171,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2240, suma de L21 y L22, saldo medio 2026"
Portugal,coste_recursos,Saldo de depositos de hogares,205038.1357,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2250, suma de L21, L22 y L23, saldo medio 2026"
Portugal,coste_recursos,Margen del sistema sobre la facilidad de deposito del BCE,1.2866,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste de los depositos del sistema
Paises Bajos,coste_recursos,Coste de los depositos de empresa,1.0363,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2240, instrumentos L21 y L22"
Paises Bajos,coste_recursos,Coste de los depositos de hogares,1.2439,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2250, instrumentos L21, L22 y L23"
Paises Bajos,coste_recursos,Coste de los depositos del sistema,1.1811,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; empresas mas hogares; NO incluye deuda emitida, repos, financiacion del banco central, depositos interbancarios ni capital, asi que no es el coste de financiacion total del sistema"
Paises Bajos,coste_recursos,Diferencia entre el coste de empresa y el del sistema,-14.0000,pb,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,positivo = la empresa cuesta mas que el sistema
Paises Bajos,coste_recursos,Peso de los depositos de empresa sobre el total minorista,30.2784,pct_cartera,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,ratio,media_ponderada_volumen,"saldos del BSI, empresas sobre empresas mas hogares"
Paises Bajos,coste_recursos,Saldo de depositos de empresa,291084.1429,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2240, suma de L21 y L22, saldo medio 2026"
Paises Bajos,coste_recursos,Saldo de depositos de hogares,670275.7143,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2250, suma de L21, L22 y L23, saldo medio 2026"
Paises Bajos,coste_recursos,Margen del sistema sobre la facilidad de deposito del BCE,0.9089,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste de los depositos del sistema
Irlanda,coste_recursos,Coste de los depositos de empresa,0.3726,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2240, instrumentos L21 y L22"
Irlanda,coste_recursos,Coste de los depositos de hogares,0.3584,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; sector 2250, instrumentos L21, L22 y L23"
Irlanda,coste_recursos,Coste de los depositos del sistema,0.3632,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,"tipos del MIR de vencimiento total, ponderados por los saldos del BSI; empresas mas hogares; NO incluye deuda emitida, repos, financiacion del banco central, depositos interbancarios ni capital, asi que no es el coste de financiacion total del sistema"
Irlanda,coste_recursos,Diferencia entre el coste de empresa y el del sistema,1.0000,pb,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,positivo = la empresa cuesta mas que el sistema
Irlanda,coste_recursos,Peso de los depositos de empresa sobre el total minorista,33.5417,pct_cartera,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,ratio,media_ponderada_volumen,"saldos del BSI, empresas sobre empresas mas hogares"
Irlanda,coste_recursos,Saldo de depositos de empresa,89370.7143,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2240, suma de L21 y L22, saldo medio 2026"
Irlanda,coste_recursos,Saldo de depositos de hogares,177075.8571,eur_millones,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,importe,media_ponderada_volumen,"sector 2250, suma de L21, L22 y L23, saldo medio 2026"
Irlanda,coste_recursos,Margen del sistema sobre la facilidad de deposito del BCE,1.7268,pct_anual,2026,"BCE, datasets MIR y BSI (calculo propio)",https://data.ecb.europa.eu/data/datasets/BSI,2026-09-17,,,n/a,nivel,media_ponderada_volumen,facilidad del BCE 2.09% menos coste de los depositos del sistema
