pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Italia,capital_pyme,Exposicion PYME (valor de exposicion),252020.5215,eur_millones,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,importe,media_ponderada_volumen,suma de entidades cuyo supervisor es este pais
Italia,capital_pyme,"Activos ponderados por riesgo, PYME",116803.7529,eur_millones,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,importe,media_ponderada_volumen,partida 2520533 del Transparency Exercise
Italia,capital_pyme,Densidad de RWA de la cartera PYME,46.3469,pct_rwa,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,OBSERVADO. RWA sobre valor de exposicion; incorpora ya el factor de apoyo a PYME del art. 501 CRR
Italia,capital_pyme,Exposicion PYME en default,3.3439,pct_cartera,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,exposicion original en default sobre exposicion original
Paises Bajos,capital_pyme,Exposicion PYME (valor de exposicion),259107.6419,eur_millones,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,importe,media_ponderada_volumen,suma de entidades cuyo supervisor es este pais
Paises Bajos,capital_pyme,"Activos ponderados por riesgo, PYME",96389.5186,eur_millones,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,importe,media_ponderada_volumen,partida 2520533 del Transparency Exercise
Paises Bajos,capital_pyme,Densidad de RWA de la cartera PYME,37.2006,pct_rwa,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,OBSERVADO. RWA sobre valor de exposicion; incorpora ya el factor de apoyo a PYME del art. 501 CRR
Paises Bajos,capital_pyme,Exposicion PYME en default,2.8852,pct_cartera,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,exposicion original en default sobre exposicion original
Portugal,capital_pyme,Exposicion PYME (valor de exposicion),30452.1035,eur_millones,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,importe,media_ponderada_volumen,suma de entidades cuyo supervisor es este pais
Portugal,capital_pyme,"Activos ponderados por riesgo, PYME",18677.2444,eur_millones,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,importe,media_ponderada_volumen,partida 2520533 del Transparency Exercise
Portugal,capital_pyme,Densidad de RWA de la cartera PYME,61.3332,pct_rwa,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,OBSERVADO. RWA sobre valor de exposicion; incorpora ya el factor de apoyo a PYME del art. 501 CRR
Portugal,capital_pyme,Exposicion PYME en default,1.9244,pct_cartera,2025-Q2,"EBA, EU-wide Transparency Exercise 2025 (tr_cre.csv)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,exposicion original en default sobre exposicion original
