pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,cartera_credito,Saldo bruto | Total prestamos y anticipos,2581933.1710,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20041564.5911,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20034870.3485,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20110467.4567,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,19930966.2952,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20414873.4757,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20278571.6600,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20324801.8594,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20318574.6890,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Union Europea,cartera_credito,Saldo bruto | Total prestamos y anticipos,20696050.3568,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5954902.1668,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5954183.5410,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5896131.5841,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5933015.3786,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5953320.6026,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5923130.0976,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5973913.8692,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,5968951.5660,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Francia,cartera_credito,Saldo bruto | Total prestamos y anticipos,6084054.5063,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1707862.4766,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1698312.0341,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1678779.3342,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1655995.5276,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1658825.5384,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1683119.9619,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1694934.4185,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1678144.8568,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Italia,cartera_credito,Saldo bruto | Total prestamos y anticipos,1709712.9804,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2009872.3152,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,1989621.0904,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2036454.9919,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,1952909.0335,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2073846.0456,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2064799.0329,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2087404.8483,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2023869.2932,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Paises Bajos,cartera_credito,Saldo bruto | Total prestamos y anticipos,2144839.5027,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,208853.7482,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,209130.6599,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,211236.2028,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,203206.2732,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,202376.8864,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,201980.3126,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,202831.5189,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,208720.4458,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Portugal,cartera_credito,Saldo bruto | Total prestamos y anticipos,213035.3341,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_1; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,548233.0581,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,547772.4359,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,585647.8626,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,572599.1848,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,583204.2563,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,575166.9872,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,574110.8446,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,595074.5685,eur_millones,2025-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Alemania,cartera_credito,Saldo bruto | Hogares,591959.2892,eur_millones,2026-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1223315.7170,eur_millones,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1235156.3040,eur_millones,2024-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1225244.0650,eur_millones,2024-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1236663.8998,eur_millones,2024-Q4,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1239513.8853,eur_millones,2025-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1223333.8677,eur_millones,2025-Q2,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
Espana,cartera_credito,Saldo bruto | Hogares,1180700.8310,eur_millones,2025-Q3,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,importe,media_ponderada_volumen,"hoja Loans_1, T20_2; muestra de bancos del EBA"
