pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Union Europea,agregado_sector_bancario,Ratio de NPL (prestamos y anticipos),1.8573,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_3.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Ratio de NPL (prestamos y anticipos),1.9963,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_3.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Ratio de NPL (prestamos y anticipos),1.5857,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_3.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Ratio de NPL (prestamos y anticipos),2.4353,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_3.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Ratio de NPL (prestamos y anticipos),1.3599,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_3.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Ratio de NPL (prestamos y anticipos),2.4773,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_3.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Ratio de cobertura de NPL,32.0185,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Ratio de cobertura de NPL,43.0531,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,Ratio de cobertura de NPL,41.6351,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Ratio de cobertura de NPL,44.4816,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Ratio de cobertura de NPL,30.9581,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Ratio de cobertura de NPL,53.3597,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Ratio de cobertura de NPL,26.3019,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Ratio de cobertura de NPL,58.1310,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_41.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),1.3935,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),2.3122,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),1.4127,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),0.9781,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),1.7808,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),1.8895,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),1.4568,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Ratio de refinanciaciones (forbearance),2.5228,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador AQT_42.2; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,ROE,7.4778,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,ROE,12.4278,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,ROE,10.5814,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,ROE,6.2960,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,ROE,11.6756,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,ROE,15.0369,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,ROE,11.6927,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,ROE,17.4431,pct_roe,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_21; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),57.8296,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),44.3631,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),52.4039,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),69.7123,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),48.8548,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),45.6895,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),50.8948,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Ratio de eficiencia (cost-to-income),31.6866,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_23; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,52.9944,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,81.0907,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,62.3044,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,41.1463,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,72.3080,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,59.3518,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,70.1502,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Margen de intereses sobre ingresos operativos,79.2584,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_25; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,30.5490,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,23.8716,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,27.8948,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,37.0369,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,17.2876,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,31.3085,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,16.8207,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Comisiones netas sobre ingresos operativos,19.6836,pct_ingresos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_26; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Margen de intereses (NIM),1.1725,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Margen de intereses (NIM),2.8946,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Union Europea,agregado_sector_bancario,Margen de intereses (NIM),1.6921,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Francia,agregado_sector_bancario,Margen de intereses (NIM),0.8804,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Irlanda,agregado_sector_bancario,Margen de intereses (NIM),2.8278,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Italia,agregado_sector_bancario,Margen de intereses (NIM),2.2858,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Paises Bajos,agregado_sector_bancario,Margen de intereses (NIM),1.6650,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Portugal,agregado_sector_bancario,Margen de intereses (NIM),3.1209,pct_activos,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_41; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Alemania,agregado_sector_bancario,Coste del riesgo,0.6185,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_43; muestra de bancos del EBA, consolidado de grupo, no de segmento"
Espana,agregado_sector_bancario,Coste del riesgo,1.1539,pct_cartera,2024-Q1,"EBA, Risk Dashboard (anexo de datos)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,n/a,ratio,media_ponderada_volumen,"indicador PFT_43; muestra de bancos del EBA, consolidado de grupo, no de segmento"
