pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Francia,pyme_total,Indice de informacion para la seleccion,16.7000,indice,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"escala 0-100; compuesto de cuatro componentes, ver marco_riesgo.py"
Francia,pyme_total,Margen bruto del prestamo PYME,3.4300,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ingreso total menos coste de los recursos, %% del saldo medio"
Francia,pyme_total,Coste del riesgo PD x LGD,0.6800,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,perdida esperada anual; NO es el ratio de NPL
Francia,pyme_total,Margen esperado por el nivel de informacion,3.1570,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ajuste lineal sobre los siete paises; R2 0.47. Indicativo, no causal"
Francia,pyme_total,Residuo de margen frente al ajuste,0.2730,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"negativo = gana menos margen del que le corresponderia por su informacion. Cuadrante: informacion baja, margen bajo"
Italia,pyme_total,Indice de informacion para la seleccion,79.2000,indice,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"escala 0-100; compuesto de cuatro componentes, ver marco_riesgo.py"
Italia,pyme_total,Margen bruto del prestamo PYME,4.3900,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ingreso total menos coste de los recursos, %% del saldo medio"
Italia,pyme_total,Coste del riesgo PD x LGD,0.8000,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,perdida esperada anual; NO es el ratio de NPL
Italia,pyme_total,Margen esperado por el nivel de informacion,4.6397,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ajuste lineal sobre los siete paises; R2 0.47. Indicativo, no causal"
Italia,pyme_total,Residuo de margen frente al ajuste,-0.2497,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"negativo = gana menos margen del que le corresponderia por su informacion. Cuadrante: informacion alta, margen alto"
Portugal,pyme_total,Indice de informacion para la seleccion,64.5000,indice,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"escala 0-100; compuesto de cuatro componentes, ver marco_riesgo.py"
Portugal,pyme_total,Margen bruto del prestamo PYME,4.0700,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ingreso total menos coste de los recursos, %% del saldo medio"
Portugal,pyme_total,Coste del riesgo PD x LGD,0.5000,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,perdida esperada anual; NO es el ratio de NPL
Portugal,pyme_total,Margen esperado por el nivel de informacion,4.2910,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ajuste lineal sobre los siete paises; R2 0.47. Indicativo, no causal"
Portugal,pyme_total,Residuo de margen frente al ajuste,-0.2210,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"negativo = gana menos margen del que le corresponderia por su informacion. Cuadrante: informacion alta, margen bajo"
Paises Bajos,pyme_total,Indice de informacion para la seleccion,53.8000,indice,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"escala 0-100; compuesto de cuatro componentes, ver marco_riesgo.py"
Paises Bajos,pyme_total,Margen bruto del prestamo PYME,4.3400,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ingreso total menos coste de los recursos, %% del saldo medio"
Paises Bajos,pyme_total,Coste del riesgo PD x LGD,0.3500,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,perdida esperada anual; NO es el ratio de NPL
Paises Bajos,pyme_total,Margen esperado por el nivel de informacion,4.0371,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ajuste lineal sobre los siete paises; R2 0.47. Indicativo, no causal"
Paises Bajos,pyme_total,Residuo de margen frente al ajuste,0.3029,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"negativo = gana menos margen del que le corresponderia por su informacion. Cuadrante: informacion baja, margen alto"
Irlanda,pyme_total,Indice de informacion para la seleccion,87.5000,indice,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"escala 0-100; compuesto de cuatro componentes, ver marco_riesgo.py"
Irlanda,pyme_total,Margen bruto del prestamo PYME,5.8700,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ingreso total menos coste de los recursos, %% del saldo medio"
Irlanda,pyme_total,Coste del riesgo PD x LGD,0.4000,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,perdida esperada anual; NO es el ratio de NPL
Irlanda,pyme_total,Margen esperado por el nivel de informacion,4.8366,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"ajuste lineal sobre los siete paises; R2 0.47. Indicativo, no causal"
Irlanda,pyme_total,Residuo de margen frente al ajuste,1.0334,pct_cartera,2026,"Calculo propio sobre Banco Mundial (Doing Business 2020), EBA (COREP C 9.02) y BCE (MIR)",,2026-09-22,,,n/a,ratio,dato_unico,"negativo = gana menos margen del que le corresponderia por su informacion. Cuadrante: informacion alta, margen alto"
