pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Paises Bajos,pyme_total,Ponderacion IRB que predice la formula del art. 153 CRR,43.14,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,"con la PD y la LGD observadas del pais; facturacion 25 M EUR, vencimiento 2.5 anos y factor de apoyo a PYME 0.7619. SUPUESTOS declarados, no datos"
Paises Bajos,pyme_total,Residuo: densidad IRB observada menos la que predice la formula,-8.24,pct_rwa,2026-Q1,Calculo propio sobre EBA (Transparency Exercise y COREP C 9.02),https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,negativo = el agregado pondera MENOS de lo que la formula da con los parametros medianos. Ojo: PD y LGD son medianas de entidades y la densidad es media ponderada por volumen; parte del residuo es esa asimetria
Irlanda,pyme_total,Ponderacion IRB que predice la formula del art. 153 CRR,52.66,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,"con la PD y la LGD observadas del pais; facturacion 25 M EUR, vencimiento 2.5 anos y factor de apoyo a PYME 0.7619. SUPUESTOS declarados, no datos"
Irlanda,pyme_total,Residuo: densidad IRB observada menos la que predice la formula,12.04,pct_rwa,2026-Q1,Calculo propio sobre EBA (Transparency Exercise y COREP C 9.02),https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,negativo = el agregado pondera MENOS de lo que la formula da con los parametros medianos. Ojo: PD y LGD son medianas de entidades y la densidad es media ponderada por volumen; parte del residuo es esa asimetria
Alemania,pyme_total,Brecha de ponderacion frente a Espana | canal PD,4.60,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria la ponderacion del pais si tuviera la PD espanola con su propia LGD
Alemania,pyme_total,Brecha de ponderacion frente a Espana | canal LGD,4.36,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria si tuviera la LGD espanola con su propia PD
Francia,pyme_total,Brecha de ponderacion frente a Espana | canal PD,-3.09,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria la ponderacion del pais si tuviera la PD espanola con su propia LGD
Francia,pyme_total,Brecha de ponderacion frente a Espana | canal LGD,4.96,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria si tuviera la LGD espanola con su propia PD
Italia,pyme_total,Brecha de ponderacion frente a Espana | canal PD,-4.30,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria la ponderacion del pais si tuviera la PD espanola con su propia LGD
Italia,pyme_total,Brecha de ponderacion frente a Espana | canal LGD,-2.14,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria si tuviera la LGD espanola con su propia PD
Portugal,pyme_total,Brecha de ponderacion frente a Espana | canal PD,5.86,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria la ponderacion del pais si tuviera la PD espanola con su propia LGD
Portugal,pyme_total,Brecha de ponderacion frente a Espana | canal LGD,-8.34,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria si tuviera la LGD espanola con su propia PD
Paises Bajos,pyme_total,Brecha de ponderacion frente a Espana | canal PD,5.27,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria la ponderacion del pais si tuviera la PD espanola con su propia LGD
Paises Bajos,pyme_total,Brecha de ponderacion frente a Espana | canal LGD,6.80,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria si tuviera la LGD espanola con su propia PD
Irlanda,pyme_total,Brecha de ponderacion frente a Espana | canal PD,8.20,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria la ponderacion del pais si tuviera la PD espanola con su propia LGD
Irlanda,pyme_total,Brecha de ponderacion frente a Espana | canal LGD,-4.17,pct_rwa,2026-Q1,"Calculo propio sobre EBA (COREP C 9.02), formula del art. 153 CRR",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/eu-wide-transparency-exercise,2026-09-23,,,pyme_interna_banco,ratio,dato_unico,cuanto subiria si tuviera la LGD espanola con su propia PD
