pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,credito_autonomos,Volumen de credito a otros fines | Empresarios individuales,823,eur_millones,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 16"
Espana,credito_autonomos,Volumen de credito a otros fines | Empresarios individuales,739,eur_millones,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 16"
Espana,credito_autonomos,Volumen de credito a otros fines | Empresarios individuales,864,eur_millones,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 16"
Espana,credito_autonomos,Volumen de credito a otros fines | Empresarios individuales,937,eur_millones,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 16"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,3.7140,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,3.6752,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,3.8126,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,3.8648,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,3.8161,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,3.9402,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines hasta 1 ano | Empresarios individuales,4.0393,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.4, serie 17. El boletin no publica volumen de este desglose, asi que la media del anio es simple"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.3590,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.4009,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.3382,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.4799,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.5888,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.4772,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,TEDR de credito a otros fines | Hogares,4.5629,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_ponderada_volumen,"cuadro 19.4, serie 12. Incluye a los empresarios individuales y ademas otros fines no empresariales"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1384,eur_millones,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1495,eur_millones,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1759,eur_millones,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1614,eur_millones,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1448,eur_millones,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1903,eur_millones,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,Volumen de credito a otros fines | Hogares,1862,eur_millones,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,volumen,dato_unico,"cuadro 19.12, serie 12"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,5.1241,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,4.8816,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,4.8622,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,5.1435,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,5.1182,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,5.0065,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
Espana,credito_autonomos,TAE de credito a otros fines | Hogares,5.2376,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-18,,,sector_institucional,nivel,media_simple,"cuadro 19.6, serie 3. Es de TODOS los hogares para otros fines, no solo de empresarios individuales: la cuna que se deriva de ella no es especifica de autonomos"
