pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.3800,pct_anual,2022-11,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2700,pct_anual,2022-12,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.4700,pct_anual,2023-01,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1900,pct_anual,2023-02,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.3600,pct_anual,2023-03,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.3500,pct_anual,2023-04,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.3200,pct_anual,2023-05,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.4000,pct_anual,2023-06,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.0300,pct_anual,2023-07,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.3600,pct_anual,2023-08,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.7000,pct_anual,2023-09,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1700,pct_anual,2023-10,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.4900,pct_anual,2023-11,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.3400,pct_anual,2023-12,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2300,pct_anual,2024-01,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.6500,pct_anual,2024-02,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.5900,pct_anual,2024-03,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1600,pct_anual,2024-04,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2300,pct_anual,2024-05,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.4100,pct_anual,2024-06,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1400,pct_anual,2024-07,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0800,pct_anual,2024-08,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2700,pct_anual,2024-09,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1900,pct_anual,2024-10,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2400,pct_anual,2024-11,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1000,pct_anual,2024-12,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2700,pct_anual,2025-01,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.2900,pct_anual,2025-02,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0800,pct_anual,2025-03,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0700,pct_anual,2025-04,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0100,pct_anual,2025-05,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1400,pct_anual,2025-06,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.1000,pct_anual,2025-07,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0000,pct_anual,2025-08,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.0100,pct_anual,2025-09,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0800,pct_anual,2025-10,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0200,pct_anual,2025-11,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.1300,pct_anual,2025-12,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.1700,pct_anual,2026-01,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0800,pct_anual,2026-02,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.1500,pct_anual,2026-03,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.0300,pct_anual,2026-04,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.0200,pct_anual,2026-05,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,0.0300,pct_anual,2026-06,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | mensual,-0.2300,pct_anual,2026-07,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Espana,prestamos_empresas,Prima PYME (estrecha) | media del ano,0.5887,pct_anual,2022,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha. Media del diferencial mensual ponderada por el volumen de nueva produccion de los dos tramos."
Espana,prestamos_empresas,Prima PYME (estrecha) | media del ano,0.3419,pct_anual,2023,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha. Media del diferencial mensual ponderada por el volumen de nueva produccion de los dos tramos."
Espana,prestamos_empresas,Prima PYME (estrecha) | media del ano,0.2715,pct_anual,2024,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha. Media del diferencial mensual ponderada por el volumen de nueva produccion de los dos tramos."
Espana,prestamos_empresas,Prima PYME (estrecha) | media del ano,0.0479,pct_anual,2025,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha. Media del diferencial mensual ponderada por el volumen de nueva produccion de los dos tramos."
Espana,prestamos_empresas,Prima PYME (estrecha) | media del ano,-0.0305,pct_anual,2026,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha. Media del diferencial mensual ponderada por el volumen de nueva produccion de los dos tramos."
Espana,prestamos_empresas,Prima PYME (estrecha) | ultimos 12 meses,-0.0271,pct_anual,2025-08 a 2026-07,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha. 8 de los 55 meses de la serie tienen prima NEGATIVA (el prestamo pequeno sale mas barato que el grande)."
Alemania,prestamos_empresas,Prima PYME (estrecha) | mensual,0.8200,pct_anual,2022-01,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
Alemania,prestamos_empresas,Prima PYME (estrecha) | mensual,0.7500,pct_anual,2022-02,"BCE, MIR (ECB Data Portal)",https://data.ecb.europa.eu/data/datasets/MIR,2026-09-21,"hasta 0,25 M frente a mas de 1 M (extremos)",Total initial rate fixation,tamano_prestamo,nivel,dato_unico,"DIFERENCIAL de dos niveles de tipo, no un saldo neto de encuesta. Prima de tamano de OPERACION, no de empresa. Definicion estrecha."
