pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,16593,eur_millones,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Total,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.3"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,12880,eur_millones,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Total,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.3"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,15083,eur_millones,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Total,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.3"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,17926,eur_millones,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Total,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.3"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.2086,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.2630,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.2461,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.3573,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.3965,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.4790,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.5041,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.4; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,13675,eur_millones,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,12220,eur_millones,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,15127,eur_millones,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,15833,eur_millones,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,12135,eur_millones,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,14272,eur_millones,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,17161,eur_millones,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Hasta 1 ano,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.4"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.7697,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.6806,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.6329,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.6434,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),5.0823,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),5.0103,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),5.1203,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.5; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,329,eur_millones,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,454,eur_millones,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,590,eur_millones,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,500,eur_millones,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,477,eur_millones,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,509,eur_millones,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,471,eur_millones,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 1 y hasta 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.5"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.2641,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.1125,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.1396,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.4497,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.5471,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.4764,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),4.5264,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.6; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,221,eur_millones,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,300,eur_millones,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,378,eur_millones,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,259,eur_millones,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,267,eur_millones,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,301,eur_millones,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,Volumen de nuevas operaciones,295,eur_millones,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Hasta 0,25 M EUR",Mas de 5 anos,tamano_prestamo,volumen,dato_unico,"cuadro 19.13, serie BE_19_13.6"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.1604,pct_anual,2026-01,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.1922,pct_anual,2026-02,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.2871,pct_anual,2026-03,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.3417,pct_anual,2026-04,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.4494,pct_anual,2026-05,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.4898,pct_anual,2026-06,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
Espana,prestamo_empresas_por_tramo,TEDR (tipo sin comisiones),3.5869,pct_anual,2026-07,"Banco de Espana, Boletin Estadistico, capitulo 19",https://www.bde.es/webbe/es/estadisticas/otras-clasificaciones/publicaciones/boletin-estadistico/capitulo-19.html,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Total,tamano_prestamo,nivel,media_ponderada_volumen,"cuadro 19.5, serie BE_19_5.7; plazo = VENCIMIENTO, no fijacion del tipo"
