pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,290803.1,eur_millones,2017,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,320409.1,eur_millones,2018,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,349713.9,eur_millones,2019,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,323567.1,eur_millones,2020,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,364870.4,eur_millones,2021,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,421500.4,eur_millones,2022,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,426588.0,eur_millones,2023,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,431380.6,eur_millones,2024,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Francia,factoring,Volumen cedido (turnover) | serie historica EUF,439430.0,eur_millones,2025,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'France*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,89000.0,eur_millones,2007,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,106000.0,eur_millones,2008,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,96210.0,eur_millones,2009,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,132280.0,eur_millones,2010,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,157260.0,eur_millones,2011,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,157424.0,eur_millones,2012,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,171290.0,eur_millones,2013,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,189880.0,eur_millones,2014,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,209001.0,eur_millones,2015,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,216877.7,eur_millones,2016,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,232431.1,eur_millones,2017,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,241813.8,eur_millones,2018,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,275491.0,eur_millones,2019,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,279231.8,eur_millones,2020,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,309357.6,eur_millones,2021,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,372922.6,eur_millones,2022,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,384443.8,eur_millones,2023,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,398771.4,eur_millones,2024,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Alemania,factoring,Volumen cedido (turnover) | serie historica EUF,423472.0,eur_millones,2025,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Germany*'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,22919.0,eur_millones,2007,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,23618.0,eur_millones,2008,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,19140.0,eur_millones,2009,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,20197.0,eur_millones,2010,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,18330.0,eur_millones,2011,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,19956.0,eur_millones,2012,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,21206.0,eur_millones,2013,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,25476.0,eur_millones,2014,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,25978.0,eur_millones,2015,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,23952.0,eur_millones,2016,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,26294.0,eur_millones,2017,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,26294.0,eur_millones,2018,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"DATO REPETIDO respecto a 2017: la EUF arrastra el importe del ano anterior (nota (3) de la tabla publicada). importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28423.8,eur_millones,2019,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28423.8,eur_millones,2020,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"DATO REPETIDO respecto a 2019: la EUF arrastra el importe del ano anterior (nota (3) de la tabla publicada). importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28617.0,eur_millones,2021,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28617.0,eur_millones,2022,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"DATO REPETIDO respecto a 2021: la EUF arrastra el importe del ano anterior (nota (3) de la tabla publicada). importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28617.0,eur_millones,2023,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"DATO REPETIDO respecto a 2022: la EUF arrastra el importe del ano anterior (nota (3) de la tabla publicada). importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28617.0,eur_millones,2024,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"DATO REPETIDO respecto a 2023: la EUF arrastra el importe del ano anterior (nota (3) de la tabla publicada). importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Irlanda,factoring,Volumen cedido (turnover) | serie historica EUF,28617.0,eur_millones,2025,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"DATO REPETIDO respecto a 2024: la EUF arrastra el importe del ano anterior (nota (3) de la tabla publicada). importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Ireland* (EUF member till 2018)'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,122800.0,eur_millones,2007,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,128200.0,eur_millones,2008,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,124250.0,eur_millones,2009,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,143745.0,eur_millones,2010,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,175182.0,eur_millones,2011,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,181878.0,eur_millones,2012,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,178002.0,eur_millones,2013,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,183004.0,eur_millones,2014,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,190488.0,eur_millones,2015,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,208641.5,eur_millones,2016,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,228420.7,eur_millones,2017,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,247429.7,eur_millones,2018,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,263364.2,eur_millones,2019,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,234841.9,eur_millones,2020,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,258349.5,eur_millones,2021,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
Italia,factoring,Volumen cedido (turnover) | serie historica EUF,296106.3,eur_millones,2022,"EUF, EU Federation for Factoring, 'EU Turnover per country since 2007' (2025 de la tabla anual)",https://euf.eu.com/data-statistics/annual-factoring-data.html,2026-09-21,,,n/a,volumen,dato_unico,"importe CEDIDO en el ano, no saldo vivo. Etiqueta EUF del pais: 'Italy*'"
